"","TDd","b","NpDd"
"56",2.46734597123509,"0",0.915190352183527
"57",2.53160019014877,"0",0.92046834736022
"58",2.59752770688787,"0",0.925542568553941
"59",2.66517209719978,"0",0.930412623289962
"60",2.73457807162436,"0",0.935078606495981
"61",2.805791505046,"0",0.939541101293971
"62",2.87885946701533,"0",0.943801177092899
"63",2.95383025286048,"0",0.947860384916065
"64",3.03075341560857,"0",0.951720749920452
"65",3.10967979873855,"0",0.955384761090877
"66",3.19066156978689,"0",0.958855358118861
"67",3.2737522548285,"0",0.962135915504508
"68",3.35900677385553,"0",0.965230223949134
"69",3.44648147707756,"0",0.96814246913643
"70",3.53623418216709,"0",0.970877208030236
"71",3.62832421247496,"0",0.973439342847034
"72",3.72281243624095,"0",0.975834092890637
"73",3.8197613068256,"0",0.978066964464624
"74",3.91923490398958,"0",0.980143719104507
"75",4.02129897624818,"0",0.982070340395722
"76",4.12602098432875,"0",0.983852999664887
"77",4.23347014575981,"0",0.985498020849903
"78",4.34371748062142,"0",0.987011844868842
"79",4.45683585848691,"0",0.988400993817784
"80",4.57290004658706,"0",0.989672035333569
"81",4.69198675922863,"0",0.990831547458358
"82",4.81417470849976,"0",0.991886084338927
"83",4.93954465629586,"0",0.992842143084539
"84",5.0681794677004,"0",0.993706132093061
"85",5.20016416575572,"0",0.994484341135874
"86",5.3355859876603,"0",0.995182913468206
"87",5.47453444242941,"0",0.995807820203218
"88",5.61710137005744,"0",0.996364837155843
"89",5.76338100222081,"0",0.996859524326693
"90",5.91347002456181,"0",0.997297208157783
"91",6.06746764059436,"0",0.997682966651324
"92",6.225475637274,"0",0.998021617400974
"93",6.38759845227549,"0",0.998317708542759
"94",6.55394324302236,"0",0.998575512591094
"95",6.72461995751418,"0",0.998799023084956
"96",6.89974140699829,"0",0.998991953930994
"97",7.07942334053401,"0",0.99915774129518
"98",7.26378452149869,"0",0.999299547863047
"99",7.45294680608604,"0",0.999420269261443
"100",7.64703522384878,"0",0.999522542412438
"101",7.84617806033875,"0",0.999608755573015
"102",8.05050694189905,"0",0.999681059802657
"103",8.26015692266441,"0",0.999741381595051
"104",8.4752665738272,"0",0.99979143640971
"105",8.69597807522801,"0",0.999832742844268
"106",8.92243730933154,"0",0.999866637198052
"107",9.15479395764966,"0",0.999894288191864
"108",9.39320159967567,"0",0.999916711627109
"109",9.63781781439477,"0",0.99993478478872
"110",9.88880428443827,"0",0.999949260420158
"111",10.14632690295,"0",0.999960780124161
"112",10.4105558832359,"0",0.999969887069184
"113",10.6816658712688,"0",0.999977037907899
"114",10.9598360611234,"0",0.999982613839836
"115",11.2452503134169,"0",0.999986930774807
"116",11.5380972768348,"0",0.999990248576434
"117",11.8385705128204,"0",0.999992779385608
"118",12.1468686235127,"0",0.999994695041578
"119",12.4631953830146,"0",0.999996133633508
"120",12.7877598720812,"0",0.999997205227562
"121",13.1207766163139,"0",0.999997996823959
"122",13.4624657279548,"0",0.999998576605047
"123",13.813053051373,"0",0.999998997539471
"124",14.1727703123395,"0",0.999999300409248
"125",14.5418552711896,"0",0.999999516326271
"126",14.9205518799747,"0",0.999999668802804
"127",15.309110443705,"0",0.999999775437202
"128",15.707787785793,"0",0.999999849271825
"129",16.1168474178044,"0",0.999999899875099
"130",16.5365597136295,"0",0.999999934194322
"131",16.9672020881916,"0",0.999999957220298
"132",17.4090591808075,"0",0.999999972499432
"133",17.8624230433245,"0",0.99999998252375
"134",18.3275933331562,"0",0.999999989024423
"135",18.8048775113455,"0",0.999999993190026
"136",19.2945910457852,"0",0.999999995826835
"137",19.7970576197312,"0",0.999999997475083
"138",20.3126093457457,"0",0.999999998492193
"139",20.8415869852116,"0",0.999999999111589
"140",21.3843401735641,"0",0.999999999483704
"141",21.9412276513867,"0",0.999999999704168
"142",22.5126175015266,"0",0.999999999832932
"143",23.0988873923838,"0",0.999999999907043
"144",23.7004248275372,"0",0.999999999949063
"145",24.31762740187,"0",0.999999999972522
"146",24.9509030643662,"0",0.999999999985413
"147",25.6006703877503,"0",0.999999999992383
"148",26.267358845149,"0",0.999999999996089
"149",26.9514090939578,"0",0.999999999998027
"150",27.6532732670995,"0",0.999999999999022
"151",28.3734152718686,"0",0.999999999999524
"152",29.1123110965571,"0",0.999999999999773
"153",29.8704491250659,"0",0.999999999999894
"154",30.6483304597097,"0",0.999999999999951
"155",31.4464692524268,"0",0.999999999999978
"156",32.2653930446166,"0",0.99999999999999
"157",33.1056431158246,"0",0.999999999999996
"158",33.9677748415094,"0",0.999999999999998
"159",34.8523580601266,"0",0.999999999999999
"160",35.7599774497708,"0",1
"161",36.691232914628,"0",1
"162",37.6467399814904,"0",1
"163",38.6271302065979,"0",1
"164",39.6330515930745,"0",1
"165",40.665169019235,"0",1
"166",41.7241646780465,"0",1
"167",42.8107385280332,"0",1
"168",43.9256087559242,"0",1
"169",45.0695122513498,"0",1
"170",46.243205093899,"0",1
"171",47.4474630528615,"0",1
"172",48.6830820999834,"0",1
"173",49.9508789355765,"0",1
"174",51.2516915283282,"0",1
"175",52.5863796691686,"0",1
"176",53.9558255395625,"0",1
"177",55.3609342945995,"0",1
"178",56.8026346612696,"0",1
"179",58.2818795523184,"0",1
"180",59.7996466960891,"0",1
"181",61.3569392827661,"0",1
"182",62.9547866274475,"0",1
"183",64.5942448504869,"0",1
"184",66.2763975755504,"0",1
"185",68.0023566458538,"0",1
"186",69.7732628590519,"0",1
"187",71.5902867212642,"0",1
"188",73.4546292207391,"0",1
"189",75.3675226216635,"0",1
"190",77.3302312786462,"0",1
"191",79.3440524724113,"0",1
"192",81.4103172672545,"0",1
"193",83.5303913908296,"0",1
"194",85.7056761368458,"0",1
"195",87.9376092912732,"0",1
"196",90.2276660826681,"0",1
"197",92.5773601572468,"0",1
"198",94.9882445793521,"0",1
"199",97.4619128579734,"0",1
"200",100,"0",1
"201",0.6,"0.1",0.453446151633306
"202",0.615625101545412,"0.1",0.462107166808063
"203",0.631657109421332,"0.1",0.470862215060767
"204",0.648106620215648,"0.1",0.479709085851941
"205",0.664984506470853,"0.1",0.488645403283596
"206",0.682301923870408,"0.1",0.497668623315381
"207",0.70007031861225,"0.1",0.506776031259806
"208",0.718301434974326,"0.1",0.515964739582678
"209",0.737007323077141,"0.1",0.525231686035503
"210",0.756200346848462,"0.1",0.534573632147032
"211",0.775893192195434,"0.1",0.543987162101469
"212",0.796098875389514,"0.1",0.553468682031119
"213",0.816830751669763,"0.1",0.563014419751244
"214",0.838102524070188,"0.1",0.572620424964874
"215",0.85992825247696,"0.1",0.582282569965052
"216",0.882322362921495,"0.1",0.5919965508615
"217",0.905299657115556,"0.1",0.601757889358126
"218",0.928875322234651,"0.1",0.61156193510688
"219",0.953064940956225,"0.1",0.621403868662423
"220",0.977884501759246,"0.1",0.631278705060763
"221",1.00335040949203,"0.1",0.641181298043406
"222",1.02947949621527,"0.1",0.651106344946828
"223",1.05628903232741,"0.1",0.661048392274902
"224",1.08379673797978,"0.1",0.671001841969643
"225",1.11202079478898,"0.1",0.680960958392902
"226",1.1409798578543,"0.1",0.690919876028808
"227",1.17069306808803,"0.1",0.700872607913475
"228",1.20118006486701,"0.1",0.710813054795077
"229",1.23246099901346,"0.1",0.720735015023552
"230",1.26455654611404,"0.1",0.73063219516525
"231",1.29748792018562,"0.1",0.740498221333456
"232",1.33127688769703,"0.1",0.750326651221286
"233",1.36594578195591,"0.1",0.760110986818601
"234",1.40151751787022,"0.1",0.769844687789688
"235",1.43801560709421,"0.1",0.77952118548331
"236",1.47546417356877,"0.1",0.789133897541415
"237",1.51388796946649,"0.1",0.798676243067447
"238",1.55331239155197,"0.1",0.808141658309726
"239",1.59376349796822,"0.1",0.817523612809861
"240",1.63526802546009,"0.1",0.826815625960728
"241",1.67785340704639,"0.1",0.836011283913124
"242",1.72154779015208,"0.1",0.845104256764946
"243",1.76638005521276,"0.1",0.854088315961671
"244",1.81237983476358,"0.1",0.862957351832056
"245",1.85957753302531,"0.1",0.871705391178448
"246",1.90800434600045,"0.1",0.880326614836934
"247",1.95769228209269,"0.1",0.888815375118815
"248",2.00867418326331,"0.1",0.897166213041673
"249",2.06098374673853,"0.1",0.905373875255601
"250",2.11465554728226,"0.1",0.913433330568143
"251",2.16972506004868,"0.1",0.921339785970106
"252",2.22622868403016,"0.1",0.929088702063768
"253",2.28420376611562,"0.1",0.936675807795182
"254",2.34368862577557,"0.1",0.944097114393217
"255",2.40472258038986,"0.1",0.951348928419868
"256",2.46734597123509,"0.1",0.958427863839077
"257",2.53160019014877,"0.1",0.965330853014955
"258",2.59752770688787,"0.1",0.972055156554909
"259",2.66517209719978,"0.1",0.978598371918617
"260",2.73457807162436,"0.1",0.984958440720238
"261",2.805791505046,"0.1",0.991133654658508
"262",2.87885946701533,"0.1",0.997122660017508
"263",2.95383025286048,"0.1",1.00292446068977
"264",3.03075341560857,"0.1",1.00853841968312
"265",3.10967979873855,"0.1",1.01396425908281
"266",3.19066156978689,"0.1",1.01920205845151
"267",3.2737522548285,"0.1",1.02425225166095
"268",3.35900677385553,"0.1",1.02911562216072
"269",3.44648147707756,"0.1",1.0337932967016
"270",3.53623418216709,"0.1",1.03828673754289
"271",3.62832421247496,"0.1",1.04259773318513
"272",3.72281243624095,"0.1",1.04672838768147
"273",3.8197613068256,"0.1",1.0506811085924
"274",3.91923490398958,"0.1",1.05445859365972
"275",4.02129897624818,"0.1",1.05806381628596
"276",4.12602098432875,"0.1",1.06150000991547
"277",4.23347014575981,"0.1",1.064770651422
"278",4.34371748062142,"0.1",1.06787944361578
"279",4.45683585848691,"0.1",1.07083029698983
"280",4.57290004658706,"0.1",1.07362731083107
"281",4.69198675922863,"0.1",1.07627475382598
"282",4.81417470849976,"0.1",1.07877704429407
"283",4.93954465629586,"0.1",1.08113873018379
"284",5.0681794677004,"0.1",1.08336446896616
"285",5.20016416575572,"0.1",1.08545900756028
"286",5.3355859876603,"0.1",1.08742716242257
"287",5.47453444242941,"0.1",1.08927379992771
"288",5.61710137005744,"0.1",1.09100381716438
"289",5.76338100222081,"0.1",1.0926221232627
"290",5.91347002456181,"0.1",1.09413362136273
"291",6.06746764059436,"0.1",1.09554319132519
"292",6.225475637274,"0.1",1.0968556732763
"293",6.38759845227549,"0.1",1.09807585206847
"294",6.55394324302236,"0.1",1.09920844272826
"295",6.72461995751418,"0.1",1.10025807695141
"296",6.89974140699829,"0.1",1.10122929069403
"297",7.07942334053401,"0.1",1.10212651289685
"298",7.26378452149869,"0.1",1.10295405536823
"299",7.45294680608604,"0.1",1.10371610384018
"300",7.64703522384878,"0.1",1.10441671020052
"301",7.84617806033875,"0.1",1.10505978589351
"302",8.05050694189905,"0.1",1.10564909647151
"303",8.26015692266441,"0.1",1.10618825727034
"304",8.4752665738272,"0.1",1.10668073017274
"305",8.69597807522801,"0.1",1.10712982141621
"306",8.92243730933154,"0.1",1.10753868039477
"307",9.15479395764966,"0.1",1.10791029939801
"308",9.39320159967567,"0.1",1.10824751422606
"309",9.63781781439477,"0.1",1.10855300561479
"310",9.88880428443827,"0.1",1.10882930140285
"311",10.14632690295,"0.1",1.10907877936992
"312",10.4105558832359,"0.1",1.10930367067443
"313",10.6816658712688,"0.1",1.10950606381891
"314",10.9598360611234,"0.1",1.10968790907164
"315",11.2452503134169,"0.1",1.10985102327458
"316",11.5380972768348,"0.1",1.10999709496989
"317",11.8385705128204,"0.1",1.11012768977959
"318",12.1468686235127,"0.1",1.11024425597652
"319",12.4631953830146,"0.1",1.11034813018813
"320",12.7877598720812,"0.1",1.11044054317862
"321",13.1207766163139,"0.1",1.11052262565943
"322",13.4624657279548,"0.1",1.11059541408218
"323",13.813053051373,"0.1",1.11065985637293
"324",14.1727703123395,"0.1",1.11071681757122
"325",14.5418552711896,"0.1",1.11076708534177
"326",14.9205518799747,"0.1",1.11081137533121
"327",15.309110443705,"0.1",1.11085033634673
"328",15.707787785793,"0.1",1.11088455533734
"329",16.1168474178044,"0.1",1.11091456216275
"330",16.5365597136295,"0.1",1.11094083413811
"331",16.9672020881916,"0.1",1.11096380034664
"332",17.4090591808075,"0.1",1.11098384571508
"333",17.8624230433245,"0.1",1.1110013148496
"334",18.3275933331562,"0.1",1.1110165156326
"335",18.8048775113455,"0.1",1.11102972258282
"336",19.2945910457852,"0.1",1.11104117998302
"337",19.7970576197312,"0.1",1.11105110478144
"338",20.3126093457457,"0.1",1.1110596892741
"339",20.8415869852116,"0.1",1.11106710357668
"340",21.3843401735641,"0.1",1.11107349789506
"341",21.9412276513867,"0.1",1.11107900460454
"342",22.5126175015266,"0.1",1.1110837401481
"343",23.0988873923838,"0.1",1.11108780676443
"344",23.7004248275372,"0.1",1.11109129405633
"345",24.31762740187,"0.1",1.11109428041034
"346",24.9509030643662,"0.1",1.11109683427821
"347",25.6006703877503,"0.1",1.11109901533039
"348",26.267358845149,"0.1",1.11110087549178
"349",26.9514090939578,"0.1",1.11110245986929
"350",27.6532732670995,"0.1",1.11110380758031
"351",28.3734152718686,"0.1",1.1111049524911
"352",29.1123110965571,"0.1",1.11110592387301
"353",29.8704491250659,"0.1",1.11110674698452
"354",30.6483304597097,"0.1",1.11110744358616
"355",31.4464692524268,"0.1",1.11110803239508
"356",32.2653930446166,"0.1",1.11110852948537
"357",33.1056431158246,"0.1",1.11110894863992
"358",33.9677748415094,"0.1",1.11110930165894
"359",34.8523580601266,"0.1",1.11110959862998
"360",35.7599774497708,"0.1",1.11110984816368
"361",36.691232914628,"0.1",1.11111005759929
"362",37.6467399814904,"0.1",1.11111023318338
"363",38.6271302065979,"0.1",1.11111038022496
"364",39.6330515930745,"0.1",1.11111050322994
"365",40.665169019235,"0.1",1.11111060601732
"366",41.7241646780465,"0.1",1.11111069181955
"367",42.8107385280332,"0.1",1.11111076336897
"368",43.9256087559242,"0.1",1.11111082297215
"369",45.0695122513498,"0.1",1.11111087257374
"370",46.243205093899,"0.1",1.11111091381118
"371",47.4474630528615,"0.1",1.11111094806149
"372",48.6830820999834,"0.1",1.1111109764813
"373",49.9508789355765,"0.1",1.11111100004093
"374",51.2516915283282,"0.1",1.11111101955345
"375",52.5863796691686,"0.1",1.11111103569936
"376",53.9558255395625,"0.1",1.11111104904758
"377",55.3609342945995,"0.1",1.11111106007316
"378",56.8026346612696,"0.1",1.11111106917239
"379",58.2818795523184,"0.1",1.11111107667546
"380",59.7996466960891,"0.1",1.11111108285721
"381",61.3569392827661,"0.1",1.11111108794615
"382",62.9547866274475,"0.1",1.11111109213211
"383",64.5942448504869,"0.1",1.11111109557259
"384",66.2763975755504,"0.1",1.11111109839817
"385",68.0023566458538,"0.1",1.11111110071699
"386",69.7732628590519,"0.1",1.1111111026185
"387",71.5902867212642,"0.1",1.11111110417667
"388",73.4546292207391,"0.1",1.11111110545258
"389",75.3675226216635,"0.1",1.11111110649662
"390",77.3302312786462,"0.1",1.11111110735035
"391",79.3440524724113,"0.1",1.11111110804797
"392",81.4103172672545,"0.1",1.11111110861766
"393",83.5303913908296,"0.1",1.11111110908258
"394",85.7056761368458,"0.1",1.11111110946174
"395",87.9376092912732,"0.1",1.11111110977078
"396",90.2276660826681,"0.1",1.11111111002251
"397",92.5773601572468,"0.1",1.11111111022743
"398",94.9882445793521,"0.1",1.11111111039416
"399",97.4619128579734,"0.1",1.11111111052972
"400",100,"0.1",1.11111111063989
"401",0.6,"0.2",0.455602401993961
"402",0.615625101545412,"0.2",0.464407002255133
"403",0.631657109421332,"0.2",0.473314472241793
"404",0.648106620215648,"0.2",0.482323078189015
"405",0.664984506470853,"0.2",0.491430940615211
"406",0.682301923870408,"0.2",0.500636031792951
"407",0.70007031861225,"0.2",0.509936173444644
"408",0.718301434974326,"0.2",0.519329034682865
"409",0.737007323077141,"0.2",0.528812130215362
"410",0.756200346848462,"0.2",0.538382818834931
"411",0.775893192195434,"0.2",0.548038302214471
"412",0.796098875389514,"0.2",0.557775624027457
"413",0.816830751669763,"0.2",0.567591669413981
"414",0.838102524070188,"0.2",0.577483164812226
"415",0.85992825247696,"0.2",0.587446678174882
"416",0.882322362921495,"0.2",0.597478619589495
"417",0.905299657115556,"0.2",0.607575242321096
"418",0.928875322234651,"0.2",0.61773264429463
"419",0.953064940956225,"0.2",0.627946770033825
"420",0.977884501759246,"0.2",0.638213413071944
"421",1.00335040949203,"0.2",0.648528218848672
"422",1.02947949621527,"0.2",0.658886688105922
"423",1.05628903232741,"0.2",0.669284180793742
"424",1.08379673797978,"0.2",0.679715920495771
"425",1.11202079478898,"0.2",0.690176999381728
"426",1.1409798578543,"0.2",0.700662383692346
"427",1.17069306808803,"0.2",0.711166919759904
"428",1.20118006486701,"0.2",0.721685340565106
"429",1.23246099901346,"0.2",0.732212272828487
"430",1.26455654611404,"0.2",0.742742244631863
"431",1.29748792018562,"0.2",0.753269693562492
"432",1.33127688769703,"0.2",0.763788975369718
"433",1.36594578195591,"0.2",0.774294373120796
"434",1.40151751787022,"0.2",0.784780106839536
"435",1.43801560709421,"0.2",0.795240343608183
"436",1.47546417356877,"0.2",0.805669208109778
"437",1.51388796946649,"0.2",0.816060793584982
"438",1.55331239155197,"0.2",0.826409173174131
"439",1.59376349796822,"0.2",0.836708411612085
"440",1.63526802546009,"0.2",0.846952577240305
"441",1.67785340704639,"0.2",0.857135754297535
"442",1.72154779015208,"0.2",0.867252055447512
"443",1.76638005521276,"0.2",0.877295634499369
"444",1.81237983476358,"0.2",0.88726069927374
"445",1.85957753302531,"0.2",0.897141524565188
"446",1.90800434600045,"0.2",0.906932465149386
"447",1.95769228209269,"0.2",0.916627968781567
"448",2.00867418326331,"0.2",0.926222589131134
"449",2.06098374673853,"0.2",0.935710998596017
"450",2.11465554728226,"0.2",0.945088000939383
"451",2.16972506004868,"0.2",0.954348543690721
"452",2.22622868403016,"0.2",0.96348773025308
"453",2.28420376611562,"0.2",0.972500831658453
"454",2.34368862577557,"0.2",0.981383297913836
"455",2.40472258038986,"0.2",0.990130768881573
"456",2.46734597123509,"0.2",0.998739084638961
"457",2.53160019014877,"0.2",1.00720429526405
"458",2.59752770688787,"0.2",1.01552266999674
"459",2.66517209719978,"0.2",1.02369070572716
"460",2.73457807162436,"0.2",1.03170513476628
"461",2.805791505046,"0.2",1.03956293185718
"462",2.87885946701533,"0.2",1.04726132038962
"463",2.95383025286048,"0.2",1.05479777778413
"464",3.03075341560857,"0.2",1.06217004001713
"465",3.10967979873855,"0.2",1.06937610526266
"466",3.19066156978689,"0.2",1.07641423663189
"467",3.2737522548285,"0.2",1.08328296399651
"468",3.35900677385553,"0.2",1.08998108488759
"469",3.44648147707756,"0.2",1.09650766446686
"470",3.53623418216709,"0.2",1.10286203457332
"471",3.62832421247496,"0.2",1.10904379185289
"472",3.72281243624095,"0.2",1.11505279498521
"473",3.8197613068256,"0.2",1.12088916102644
"474",3.91923490398958,"0.2",1.12655326089237
"475",4.02129897624818,"0.2",1.13204571401155
"476",4.12602098432875,"0.2",1.13736738218246
"477",4.23347014575981,"0.2",1.14251936267367
"478",4.34371748062142,"0.2",1.14750298061013
"479",4.45683585848691,"0.2",1.15231978069238
"480",4.57290004658706,"0.2",1.15697151829934
"481",4.69198675922863,"0.2",1.16146015002788
"482",4.81417470849976,"0.2",1.16578782372547
"483",4.93954465629586,"0.2",1.1699568680741
"484",5.0681794677004,"0.2",1.17396978178518
"485",5.20016416575572,"0.2",1.17782922246669
"486",5.3355859876603,"0.2",1.18153799522413
"487",5.47453444242941,"0.2",1.18509904105726
"488",5.61710137005744,"0.2",1.1885154251142
"489",5.76338100222081,"0.2",1.19179032486375
"490",5.91347002456181,"0.2",1.1949270182456
"491",6.06746764059436,"0.2",1.19792887185642
"492",6.225475637274,"0.2",1.20079932922783
"493",6.38759845227549,"0.2",1.20354189924978
"494",6.55394324302236,"0.2",1.2061601447903
"495",6.72461995751418,"0.2",1.20865767155931
"496",6.89974140699829,"0.2",1.2110381172612
"497",7.07942334053401,"0.2",1.21330514107697
"498",7.26378452149869,"0.2",1.21546241351352
"499",7.45294680608604,"0.2",1.21751360665346
"500",7.64703522384878,"0.2",1.21946238483508
"501",7.84617806033875,"0.2",1.22131239578811
"502",8.05050694189905,"0.2",1.22306726224693
"503",8.26015692266441,"0.2",1.22473057405894
"504",8.4752665738272,"0.2",1.22630588080169
"505",8.69597807522801,"0.2",1.22779668491899
"506",8.92243730933154,"0.2",1.22920643538196
"507",9.15479395764966,"0.2",1.23053852187793
"508",9.39320159967567,"0.2",1.23179626952637
"509",9.63781781439477,"0.2",1.23298293411811
"510",9.88880428443827,"0.2",1.23410169787088
"511",10.14632690295,"0.2",1.23515566569161
"512",10.4105558832359,"0.2",1.23614786193357
"513",10.6816658712688,"0.2",1.23708122763364
"514",10.9598360611234,"0.2",1.23795861821376
"515",11.2452503134169,"0.2",1.23878280162801
"516",11.5380972768348,"0.2",1.23955645693602
"517",11.8385705128204,"0.2",1.24028217328154
"518",12.1468686235127,"0.2",1.24096244925442
"519",12.4631953830146,"0.2",1.24159969261312
"520",12.7877598720812,"0.2",1.24219622034458
"521",13.1207766163139,"0.2",1.24275425903774
"522",13.4624657279548,"0.2",1.2432759455469
"523",13.813053051373,"0.2",1.24376332792122
"524",14.1727703123395,"0.2",1.24421836657665
"525",14.5418552711896,"0.2",1.24464293568717
"526",14.9205518799747,"0.2",1.24503882477264
"527",15.309110443705,"0.2",1.24540774046105
"528",15.707787785793,"0.2",1.24575130840381
"529",16.1168474178044,"0.2",1.24607107532358
"530",16.5365597136295,"0.2",1.24636851117493
"531",16.9672020881916,"0.2",1.24664501139911
"532",17.4090591808075,"0.2",1.24690189925521
"533",17.8624230433245,"0.2",1.24714042821113
"534",18.3275933331562,"0.2",1.24736178437876
"535",18.8048775113455,"0.2",1.24756708897877
"536",19.2945910457852,"0.2",1.24775740082181
"537",19.7970576197312,"0.2",1.24793371879358
"538",20.3126093457457,"0.2",1.24809698433261
"539",20.8415869852116,"0.2",1.24824808389066
"540",21.3843401735641,"0.2",1.24838785136625
"541",21.9412276513867,"0.2",1.24851707050347
"542",22.5126175015266,"0.2",1.24863647724846
"543",23.0988873923838,"0.2",1.24874676205752
"544",23.7004248275372,"0.2",1.24884857215106
"545",24.31762740187,"0.2",1.24894251370897
"546",24.9509030643662,"0.2",1.24902915400324
"547",25.6006703877503,"0.2",1.24910902346481
"548",26.267358845149,"0.2",1.24918261768191
"549",26.9514090939578,"0.2",1.24925039932813
"550",27.6532732670995,"0.2",1.24931280001873
"551",28.3734152718686,"0.2",1.24937022209429
"552",29.1123110965571,"0.2",1.24942304033143
"553",29.8704491250659,"0.2",1.24947160358042
"554",30.6483304597097,"0.2",1.24951623633033
"555",31.4464692524268,"0.2",1.24955724020214
"556",32.2653930446166,"0.2",1.24959489537108
"557",33.1056431158246,"0.2",1.24962946191934
"558",33.9677748415094,"0.2",1.24966118112072
"559",34.8523580601266,"0.2",1.24969027665874
"560",35.7599774497708,"0.2",1.24971695578036
"561",36.691232914628,"0.2",1.2497414103869
"562",37.6467399814904,"0.2",1.24976381806451
"563",38.6271302065979,"0.2",1.24978434305622
"564",39.6330515930745,"0.2",1.24980313717778
"565",40.665169019235,"0.2",1.24982034067956
"566",41.7241646780465,"0.2",1.24983608305675
"567",42.8107385280332,"0.2",1.24985048381014
"568",43.9256087559242,"0.2",1.24986365315969
"569",45.0695122513498,"0.2",1.24987569271324
"570",46.243205093899,"0.2",1.24988669609242
"571",47.4474630528615,"0.2",1.24989674951803
"572",48.6830820999834,"0.2",1.24990593235696
"573",49.9508789355765,"0.2",1.24991431763269
"574",51.2516915283282,"0.2",1.24992197250145
"575",52.5863796691686,"0.2",1.24992895869586
"576",53.9558255395625,"0.2",1.249935332938
"577",55.3609342945995,"0.2",1.24994114732371
"578",56.8026346612696,"0.2",1.24994644967979
"579",58.2818795523184,"0.2",1.24995128389574
"580",59.7996466960891,"0.2",1.24995569023177
"581",61.3569392827661,"0.2",1.24995970560434
"582",62.9547866274475,"0.2",1.24996336385091
"583",64.5942448504869,"0.2",1.24996669597505
"584",66.2763975755504,"0.2",1.24996973037339
"585",68.0023566458538,"0.2",1.24997249304546
"586",69.7732628590519,"0.2",1.2499750077877
"587",71.5902867212642,"0.2",1.24997729637269
"588",73.4546292207391,"0.2",1.24997937871458
"589",75.3675226216635,"0.2",1.24998127302176
"590",77.3302312786462,"0.2",1.24998299593765
"591",79.3440524724113,"0.2",1.24998456267044
"592",81.4103172672545,"0.2",1.24998598711262
"593",83.5303913908296,"0.2",1.24998728195101
"594",85.7056761368458,"0.2",1.24998845876802
"595",87.9376092912732,"0.2",1.24998952813478
"596",90.2276660826681,"0.2",1.24999049969674
"597",92.5773601572468,"0.2",1.24999138225236
"598",94.9882445793521,"0.2",1.24999218382535
"599",97.4619128579734,"0.2",1.24999291173097
"600",100,"0.2",1.24999357263692
"601",0.6,"0.3",0.457665224406332
"602",0.615625101545412,"0.3",0.466605434777944
"603",0.631657109421332,"0.3",0.475656726096927
"604",0.648106620215648,"0.3",0.484817798684433
"605",0.664984506470853,"0.3",0.494087224595728
"606",0.682301923870408,"0.3",0.503463445317284
"607",0.70007031861225,"0.3",0.512944769645774
"608",0.718301434974326,"0.3",0.522529371764061
"609",0.737007323077141,"0.3",0.532215289529331
"610",0.756200346848462,"0.3",0.542000422988557
"611",0.775893192195434,"0.3",0.551882533136427
