"","TDd","b","qDd"
"86",3.58701158304288,"0",0.027680929100046
"87",3.69326577691934,"0",0.0248905820764634
"88",3.80266742472924,"0",0.0223111790211396
"89",3.91530976012201,"0",0.0199343728154307
"90",4.03128877850742,"0",0.0177514375340292
"91",4.15070331886421,"0",0.0157533329714364
"92",4.27365514797209,"0",0.0139307709523647
"93",4.40024904713885,"0",0.0122742826474091
"94",4.53059290149652,"0",0.0107742860882689
"95",4.66479779194255,"0",0.00942115306397653
"96",4.80297808980462,"0",0.00820527458192831
"97",4.94525155430946,"0",0.00711712409562428
"98",5.09173943293898,"0",0.00614731773507459
"99",5.24256656475911,"0",0.00528667082560671
"100",5.3978614868094,"0",0.00452625004560206
"101",5.55775654364421,"0",0.00385742065236031
"102",5.72238800011851,"0",0.00327188829622967
"103",5.89189615751485,"0",0.00276173504432755
"104",6.06642547311005,"0",0.00231944934420963
"105",6.24612468328382,"0",0.00193794977201215
"106",6.43114693027394,"0",0.00161060252595249
"107",6.62164989268636,"0",0.00133123274154749
"108",6.81779591987111,"0",0.00109412981639323
"109",0.3,"0.1",0.744093914896725
"110",0.3088865779842,"0.1",0.737704420917328
"111",0.318036393529297,"0.1",0.731188658252363
"112",0.327457244239003,"0.1",0.724545966834337
"113",0.337157158697073,"0.1",0.717775796470283
"114",0.347144403309382,"0.1",0.710877713758637
"115",0.357427489348673,"0.1",0.703851409157994
"116",0.368015180207985,"0.1",0.696696704194417
"117",0.378916498868944,"0.1",0.68941355879214
"118",0.390140735591273,"0.1",0.682002078710539
"119",0.40169745583009,"0.1",0.67446252306817
"120",0.413596508387719,"0.1",0.666795311932568
"121",0.425848033806986,"0.1",0.659001033952225
"122",0.438462473013132,"0.1",0.651080454004867
"123",0.45145057621172,"0.1",0.643034520833728
"124",0.464823412050111,"0.1",0.634864374641068
"125",0.478592377050328,"0.1",0.626571354605644
"126",0.492769205321333,"0.1",0.6181570062883
"127",0.507365978559,"0.1",0.609623088887213
"128",0.522395136342314,"0.1",0.600971582301767
"129",0.537869486734556,"0.1",0.592204693961406
"130",0.553802217198517,"0.1",0.583324865373271
"131",0.570206905835041,"0.1",0.574334778339925
"132",0.587097532954482,"0.1",0.565237360796044
"133",0.60448849299092,"0.1",0.556035792210639
"134",0.622394606769304,"0.1",0.546733508499265
"135",0.640831134135973,"0.1",0.537334206388617
"136",0.659813786963315,"0.1",0.527841847174249
"137",0.679358742539647,"0.1",0.51826065981058
"138",0.699482657355735,"0.1",0.508595143271197
"139",0.720202681299692,"0.1",0.498850068116606
"140",0.741536472272356,"0.1",0.489030477206106
"141",0.763502211235612,"0.1",0.479141685490456
"142",0.786118617706459,"0.1",0.469189278822424
"143",0.809404965710059,"0.1",0.459179111723367
"144",0.833381100205329,"0.1",0.449117304045458
"145",0.858067453997105,"0.1",0.439010236471448
"146",0.883485065149268,"0.1",0.428864544796674
"147",0.909655594913684,"0.1",0.418687112941583
"148",0.93660134619023,"0.1",0.408485064647387
"149",0.96434528253365,"0.1",0.398265753812534
"150",0.992911047723418,"0.1",0.388036753433605
"151",1.02232298591331,"0.1",0.377805843120999
"152",1.05260616237784,"0.1",0.367580995167327
"153",1.08378638487324,"0.1",0.357370359154899
"154",1.1158902256312,"0.1",0.347182245097979
"155",1.14894504400413,"0.1",0.337025105125568
"156",1.18297900978114,"0.1",0.326907513721419
"157",1.21802112719478,"0.1",0.316838146549667
"158",1.25410125963884,"0.1",0.30682575790678
"159",1.29125015511839,"0.1",0.296879156853626
"160",1.32949947245362,"0.1",0.28700718209491
"161",1.36888180825999,"0.1",0.277218675687274
"162",1.40943072472751,"0.1",0.267522455671626
"163",1.4511807782229,"0.1",0.257927287739724
"164",1.49416754873907,"0.1",0.248441856059565
"165",1.53842767021683,"0.1",0.239074733398441
"166",1.58399886176494,"0.1",0.22983435069656
"167",1.6309199598048,"0.1",0.220728966257608
"168",1.67923095116745,"0.1",0.21176663473536
"169",1.72897300717088,"0.1",0.202955176107265
"170",1.78018851870689,"0.1",0.194302144836527
"171",1.8329211323671,"0.1",0.185814799433419
"172",1.88721578763933,"0.1",0.177500072634161
"173",1.94311875520556,"0.1",0.169364542421434
"174",2.00067767637455,"0.1",0.16141440411429
"175",2.05994160368238,"0.1",0.153655443756675
"176",2.12096104269579,"0.1",0.146093013032794
"177",2.18378799505367,"0.1",0.138732005934006
"178",2.24847600278368,"0.1",0.131576837395698
"179",2.31508019393148,"0.1",0.124631424113562
"180",2.38365732954164,"0.1",0.117899167736861
"181",2.45426585203024,"0.1",0.111382940621562
"182",2.52696593499033,"0.1",0.105085074308774
"183",2.60181953447269,"0.1",0.0990073508736941
"184",2.67889044178571,"0.1",0.093150997267564
"185",2.75824433785923,"0.1",0.0875166827499766
"186",2.83994884921877,"0.1",0.0821045194816492
"187",2.92407360561784,"0.1",0.0769140663186758
"188",3.01069029937738,"0.1",0.0719443358187026
"189",3.09987274648302,"0.1",0.0671938044377943
"190",3.19169694949208,"0.1",0.0626604258643971
"191",3.28624116230406,"0.1",0.058341647404241
"192",3.38358595684973,"0.1",0.0542344292977083
"193",3.48381429175569,"0.1",0.0503352668196682
"194",3.58701158304288,"0.1",0.0466402149815052
"195",3.69326577691934,"0.1",0.043144915626586
"196",3.80266742472924,"0.1",0.0398446266841844
"197",3.91530976012201,"0.1",0.0367342533233889
"198",4.03128877850742,"0.1",0.0338083807281706
"199",4.15070331886421,"0.1",0.0310613081979734
"200",4.27365514797209,"0.1",0.0284870842652194
"201",4.40024904713885,"0.1",0.026079542512256
"202",4.53059290149652,"0.1",0.0238323377656871
"203",4.66479779194255,"0.1",0.0217389823458268
"204",4.80297808980462,"0.1",0.0197928820532157
"205",4.94525155430946,"0.1",0.0179873715826627
"206",5.09173943293898,"0.1",0.016315749067987
"207",5.24256656475911,"0.1",0.0147713094772796
"208",5.3978614868094,"0.1",0.0133473765987842
"209",5.55775654364421,"0.1",0.0120373333810151
"210",5.72238800011851,"0.1",0.0108346504170512
"211",5.89189615751485,"0.1",0.00973291239155969
"212",6.06642547311005,"0.1",0.00872584233948446
"213",6.24612468328382,"0.1",0.00780732359690299
"214",6.43114693027394,"0.1",0.00697141935675206
"215",6.62164989268636,"0.1",0.00621238977435051
"216",6.81779591987111,"0.1",0.00552470659935797
"217",7.01975217027875,"0.1",0.0049030653414583
"218",7.22769075391521,"0.1",0.00434239500615322
"219",7.44178887901637,"0.1",0.00383786546414906
"220",7.66222900306747,"0.1",0.00338489254252995
"221",7.88919898829598,"0.1",0.00297914094791767
"222",8.12289226177053,"0.1",0.00261652515087032
"223",8.36350798024212,"0.1",0.00229320837669856
"224",8.61125119986844,"0.1",0.00200559986057835
"225",8.86633305096566,"0.1",0.00175035053429045
"226",9.12897091793664,"0.1",0.00152434731816359
"227",9.39938862452909,"0.1",0.00132470619495129
"228",9.67781662458134,"0.1",0.00114876424260098
"229",0.3,"0.2",0.747258172866057
"230",0.3088865779842,"0.2",0.741024875415796
"231",0.318036393529297,"0.2",0.73467201377556
"232",0.327457244239003,"0.2",0.728199132011202
"233",0.337157158697073,"0.2",0.721605883054554
"234",0.347144403309382,"0.2",0.714892034834007
"235",0.357427489348673,"0.2",0.708057476488102
"236",0.368015180207985,"0.2",0.701102224646283
"237",0.378916498868944,"0.2",0.694026429759292
"238",0.390140735591273,"0.2",0.686830382459964
"239",0.40169745583009,"0.2",0.67951451993347
"240",0.413596508387719,"0.2",0.67207943227422
"241",0.425848033806986,"0.2",0.664525868804821
"242",0.438462473013132,"0.2",0.65685474433065
"243",0.45145057621172,"0.2",0.649067145301735
"244",0.464823412050111,"0.2",0.641164335851756
"245",0.478592377050328,"0.2",0.633147763682181
"246",0.492769205321333,"0.2",0.625019065757696
"247",0.507365978559,"0.2",0.61678007377737
"248",0.522395136342314,"0.2",0.608432819384282
"249",0.537869486734556,"0.2",0.599979539074739
"250",0.553802217198517,"0.2",0.591422678766763
"251",0.570206905835041,"0.2",0.582764897986104
"252",0.587097532954482,"0.2",0.574009073626925
"253",0.60448849299092,"0.2",0.56515830324325
"254",0.622394606769304,"0.2",0.556215907826486
"255",0.640831134135973,"0.2",0.547185434023784
"256",0.659813786963315,"0.2",0.53807065575173
"257",0.679358742539647,"0.2",0.528875575159862
"258",0.699482657355735,"0.2",0.519604422898858
"259",0.720202681299692,"0.2",0.510261657648934
"260",0.741536472272356,"0.2",0.500851964865096
"261",0.763502211235612,"0.2",0.491380254697321
"262",0.786118617706459,"0.2",0.481851659045755
"263",0.809404965710059,"0.2",0.472271527713291
"264",0.833381100205329,"0.2",0.462645423620828
"265",0.858067453997105,"0.2",0.452979117053802
"266",0.883485065149268,"0.2",0.443278578912458
"267",0.909655594913684,"0.2",0.433549972942673
"268",0.93660134619023,"0.2",0.423799646929028
"269",0.96434528253365,"0.2",0.414034122837215
"270",0.992911047723418,"0.2",0.404260085898734
"271",1.02232298591331,"0.2",0.394484372637253
"272",1.05260616237784,"0.2",0.384713957842813
"273",1.08378638487324,"0.2",0.374955940507367
"274",1.1158902256312,"0.2",0.365217528742791
"275",1.14894504400413,"0.2",0.355506023710571
"276",1.18297900978114,"0.2",0.345828802600649
"277",1.21802112719478,"0.2",0.336193300705505
"278",1.25410125963884,"0.2",0.326606992644252
"279",1.29125015511839,"0.2",0.317077372800301
"280",1.32949947245362,"0.2",0.30761193504499
"281",1.36888180825999,"0.2",0.298218151828222
"282",1.40943072472751,"0.2",0.288903452725671
"283",1.4511807782229,"0.2",0.279675202540299
"284",1.49416754873907,"0.2",0.270540679063716
"285",1.53842767021683,"0.2",0.261507050610139
"286",1.58399886176494,"0.2",0.25258135344235
"287",1.6309199598048,"0.2",0.243770469214893
"288",1.67923095116745,"0.2",0.235081102564758
"289",1.72897300717088,"0.2",0.22651975898385
"290",1.78018851870689,"0.2",0.218092723110486
"291",1.8329211323671,"0.2",0.209806037578999
"292",1.88721578763933,"0.2",0.201665482567085
"293",1.94311875520556,"0.2",0.19367655617982
"294",2.00067767637455,"0.2",0.185844455807157
"295",2.05994160368238,"0.2",0.178174060588232
"296",2.12096104269579,"0.2",0.170669915110894
"297",2.18378799505367,"0.2",0.16333621446855
"298",2.24847600278368,"0.2",0.156176790788639
"299",2.31508019393148,"0.2",0.149195101337984
"300",2.38365732954164,"0.2",0.142394218299837
"301",2.45426585203024,"0.2",0.13577682030579
"302",2.52696593499033,"0.2",0.129345185792994
"303",2.60181953447269,"0.2",0.123101188243335
"304",2.67889044178571,"0.2",0.117046293346632
"305",2.75824433785923,"0.2",0.111181558114598
"306",2.83994884921877,"0.2",0.10550763195646
"307",2.92407360561784,"0.2",0.10002475971097
"308",3.01069029937738,"0.2",0.0947327866132073
"309",3.09987274648302,"0.2",0.0896311651583275
"310",3.19169694949208,"0.2",0.0847189638083971
"311",3.28624116230406,"0.2",0.0799948774729584
"312",3.38358595684973,"0.2",0.0754572396790968
"313",3.48381429175569,"0.2",0.0711040363328145
"314",3.58701158304288,"0.2",0.0669329209605807
"315",3.69326577691934,"0.2",0.0629412313082144
"316",3.80266742472924,"0.2",0.0591260071639165
"317",3.91530976012201,"0.2",0.0554840092634253
"318",4.03128877850742,"0.2",0.0520117391280331
"319",4.15070331886421,"0.2",0.0487054596806585
"320",4.27365514797209,"0.2",0.0455612164813649
"321",4.40024904713885,"0.2",0.0425748594216938
"322",4.53059290149652,"0.2",0.0397420647169237
"323",4.66479779194255,"0.2",0.0370583570368625
"324",4.80297808980462,"0.2",0.0345191316189701
"325",4.94525155430946,"0.2",0.0321196762124075
"326",5.09173943293898,"0.2",0.0298551927079275
"327",5.24256656475911,"0.2",0.0277208183162219
"328",5.3978614868094,"0.2",0.0257116461662936
"329",5.55775654364421,"0.2",0.0238227452054559
"330",5.72238800011851,"0.2",0.0220491792935258
"331",5.89189615751485,"0.2",0.0203860253954701
"332",6.06642547311005,"0.2",0.0188283907890247
"333",6.24612468328382,"0.2",0.0173714292164346
"334",6.43114693027394,"0.2",0.0160103559222826
"335",6.62164989268636,"0.2",0.014740461532203
"336",6.81779591987111,"0.2",0.0135571247399521
"337",7.01975217027875,"0.2",0.0124558237826603
"338",7.22769075391521,"0.2",0.0114321466959847
"339",7.44178887901637,"0.2",0.0104818003521799
"340",7.66222900306747,"0.2",0.00960061829469253
"341",7.88919898829598,"0.2",0.0087845673926785
"342",8.12289226177053,"0.2",0.00802975334773894
"343",8.36350798024212,"0.2",0.00733242509314178
"344",8.61125119986844,"0.2",0.00668897813277312
"345",8.86633305096566,"0.2",0.0060959568730423
"346",9.12897091793664,"0.2",0.00555005600593085
"347",9.39938862452909,"0.2",0.00504812100534254
"348",9.67781662458134,"0.2",0.0045871478019039
"349",9.96449219841844,"0.2",0.00416428170341889
"350",10.2596596550658,"0.2",0.00377681562934821
"351",10.5635705404527,"0.2",0.00342218772801957
"352",10.8764838517838,"0.2",0.00309797844484883
"353",11.1986662582597,"0.2",0.002801907108733
"354",11.5303923283365,"0.2",0.00253182810204098
"355",11.8719447637171,"0.2",0.00228572667735637
"356",12.2236146402734,"0.2",0.00206171448139478
"357",12.5857016561054,"0.2",0.00185802484340707
"358",12.9585143869482,"0.2",0.00167300788196309
"359",13.3423705491449,"0.2",0.00150512548036366
"360",13.7375972704084,"0.2",0.001352946177118
"361",14.1445313686051,"0.2",0.00121514001401609
"362",14.5635196387954,"0.2",0.0010904733803781
"363",0.3,"0.3",0.75031738087101
"364",0.3088865779842,"0.3",0.744232452154163
"365",0.318036393529297,"0.3",0.738034135276422
"366",0.327457244239003,"0.3",0.731722148808367
"367",0.337157158697073,"0.3",0.725296318190522
"368",0.347144403309382,"0.3",0.718756581126155
"369",0.357427489348673,"0.3",0.712102993001165
"370",0.368015180207985,"0.3",0.705335732313968
"371",0.378916498868944,"0.3",0.698455106096897
"372",0.390140735591273,"0.3",0.691461555309205
"373",0.40169745583009,"0.3",0.684355660180385
"374",0.413596508387719,"0.3",0.67713814548108
"375",0.425848033806986,"0.3",0.669809885697467
"376",0.438462473013132,"0.3",0.662371910083645
"377",0.45145057621172,"0.3",0.654825407565193
"378",0.464823412050111,"0.3",0.647171731465815
"379",0.478592377050328,"0.3",0.639412404027739
"380",0.492769205321333,"0.3",0.631549120695429
"381",0.507365978559,"0.3",0.623583754131116
"382",0.522395136342314,"0.3",0.615518357929744
"383",0.537869486734556,"0.3",0.607355170000119
"384",0.553802217198517,"0.3",0.599096615578452
"385",0.570206905835041,"0.3",0.590745309839963
"386",0.587097532954482,"0.3",0.582304060074001
"387",0.60448849299092,"0.3",0.573775867388027
"388",0.622394606769304,"0.3",0.565163927905979
"389",0.640831134135973,"0.3",0.556471633426961
"390",0.659813786963315,"0.3",0.547702571510857
"391",0.679358742539647,"0.3",0.538860524958435
"392",0.699482657355735,"0.3",0.529949470654767
"393",0.720202681299692,"0.3",0.520973577746334
"394",0.741536472272356,"0.3",0.511937205124116
"395",0.763502211235612,"0.3",0.502844898187141
"396",0.786118617706459,"0.3",0.493701384863581
"397",0.809404965710059,"0.3",0.484511570869355
"398",0.833381100205329,"0.3",0.475280534187483
"399",0.858067453997105,"0.3",0.466013518755018
"400",0.883485065149268,"0.3",0.456715927348322
"401",0.909655594913684,"0.3",0.44739331366173
"402",0.93660134619023,"0.3",0.438051373579193
"403",0.96434528253365,"0.3",0.428695935643373
"404",0.992911047723418,"0.3",0.419332950731781
"405",1.02232298591331,"0.3",0.409968480954918
"406",1.05260616237784,"0.3",0.400608687796919
"407",1.08378638487324,"0.3",0.391259819524964
"408",1.1158902256312,"0.3",0.381928197899498
"409",1.14894504400413,"0.3",0.372620204223264
"410",1.18297900978114,"0.3",0.363342264773029
"411",1.21802112719478,"0.3",0.354100835663754
"412",1.25410125963884,"0.3",0.344902387200768
"413",1.29125015511839,"0.3",0.335753387781035
"414",1.32949947245362,"0.3",0.326660287410041
"415",1.36888180825999,"0.3",0.317629500905836
"416",1.40943072472751,"0.3",0.308667390866495
"417",1.4511807782229,"0.3",0.299780250481539
"418",1.49416754873907,"0.3",0.290974286271585
"419",1.53842767021683,"0.3",0.282255600843771
"420",1.58399886176494,"0.3",0.273630175753036
"421",1.6309199598048,"0.3",0.265103854561319
"422",1.67923095116745,"0.3",0.256682326187904
"423",1.72897300717088,"0.3",0.248371108644628
"424",1.78018851870689,"0.3",0.240175533249307
"425",1.8329211323671,"0.3",0.232100729409594
"426",1.88721578763933,"0.3",0.224151610067484
"427",1.94311875520556,"0.3",0.216332857891892
"428",2.00067767637455,"0.3",0.20864891230301
"429",2.05994160368238,"0.3",0.20110395740778
"430",2.12096104269579,"0.3",0.193701910920458
"431",2.18378799505367,"0.3",0.186446414136328
"432",2.24847600278368,"0.3",0.179340823019854
"433",2.31508019393148,"0.3",0.172388200461247
"434",2.38365732954164,"0.3",0.165591309747486
"435",2.45426585203024,"0.3",0.1589526092854
"436",2.52696593499033,"0.3",0.152474248605613
"437",2.60181953447269,"0.3",0.146158065666986
"438",2.67889044178571,"0.3",0.140005585471805
"439",2.75824433785923,"0.3",0.134018019992518
"440",2.83994884921877,"0.3",0.128196269401251
"441",2.92407360561784,"0.3",0.122540924583974
"442",3.01069029937738,"0.3",0.117052270911921
"443",3.09987274648302,"0.3",0.111730293233957
"444",3.19169694949208,"0.3",0.106574682045034
"445",3.28624116230406,"0.3",0.101584840777837
"446",3.38358595684973,"0.3",0.0967598941572265
"447",3.48381429175569,"0.3",0.0920986975502567
"448",3.58701158304288,"0.3",0.0875998472384263
"449",3.69326577691934,"0.3",0.083261691533479
"450",3.80266742472924,"0.3",0.0790823426535417
"451",3.91530976012201,"0.3",0.0750596892727248
"452",4.03128877850742,"0.3",0.0711914096545179
"453",4.15070331886421,"0.3",0.0674749852774135
"454",4.27365514797209,"0.3",0.0639077148601803
"455",4.40024904713885,"0.3",0.0604867286940728
"456",4.53059290149652,"0.3",0.0572090031899739
"457",4.66479779194255,"0.3",0.0540713755500049
"458",4.80297808980462,"0.3",0.0510705584754337
"459",4.94525155430946,"0.3",0.0482031548257405
"460",5.09173943293898,"0.3",0.0454656721473769
"461",5.24256656475911,"0.3",0.0428545369950296
"462",5.3978614868094,"0.3",0.0403661089729931
"463",5.55775654364421,"0.3",0.0379966944294925
"464",5.72238800011851,"0.3",0.0357425597424042
"465",5.89189615751485,"0.3",0.0335999441407133
"466",6.06642547311005,"0.3",0.031565072012151
"467",6.24612468328382,"0.3",0.0296341646536875
"468",6.43114693027394,"0.3",0.0278034514278494
"469",6.62164989268636,"0.3",0.026069180294108
"470",6.81779591987111,"0.3",0.0244276276907802
"471",7.01975217027875,"0.3",0.0228751077489406
"472",7.22769075391521,"0.3",0.021407980825693
"473",7.44178887901637,"0.3",0.0200226613497604
"474",7.66222900306747,"0.3",0.01871562497766
"475",7.88919898829598,"0.3",0.0174834150637146
"476",8.12289226177053,"0.3",0.0163226484517744
"477",8.36350798024212,"0.3",0.0152300206007592
"478",8.61125119986844,"0.3",0.0142023100599719
"479",8.86633305096566,"0.3",0.0132363823135592
"480",9.12897091793664,"0.3",0.0123291930165065
"481",9.39938862452909,"0.3",0.011477790647147
"482",9.67781662458134,"0.3",0.0106793186033539
"483",9.96449219841844,"0.3",0.00993101677136547
"484",10.2596596550658,"0.3",0.00923022259759637
"485",10.5635705404527,"0.3",0.00857437169481962
"486",10.8764838517838,"0.3",0.00796099801478953
"487",11.1986662582597,"0.3",0.00738773361973746
"488",11.5303923283365,"0.3",0.0068523080852334
"489",11.8719447637171,"0.3",0.00635254756669574
"490",12.2236146402734,"0.3",0.00588637356137202
"491",12.5857016561054,"0.3",0.00545180139693612
"492",12.9585143869482,"0.3",0.00504693847697572
"493",13.3423705491449,"0.3",0.00466998231260731
"494",13.7375972704084,"0.3",0.00431921836827901
"495",14.1445313686051,"0.3",0.0039930177485287
"496",14.5635196387954,"0.3",0.00368983475108138
"497",14.9949191487773,"0.3",0.00340820431021623
"498",15.4390975433852,"0.3",0.00314673935283239
"499",15.8964333578018,"0.3",0.00290412808811042
"500",16.3673163401509,"0.3",0.00267913125012378
"501",16.852147783647,"0.3",0.00247057931121414
"502",17.3513408685824,"0.3",0.00227736968242201
"503",17.8653210144461,"0.3",0.00209846391577088
"504",18.3945262424715,"0.3",0.0019328849217504
"505",18.9394075489253,"0.3",0.00177971421393979
"506",19.5004292894522,"0.3",0.00163808919136482
"507",20.0780695748058,"0.3",0.00150720046789637
"508",20.6728206783015,"0.3",0.00138628925677939
"509",21.2851894553385,"0.3",0.0012746448172325
"510",21.9156977753496,"0.3",0.00117160196898225
"511",22.5648829665456,"0.3",0.00107653867959288
"512",0.3,"0.4",0.753277409536884
"513",0.3088865779842,"0.4",0.747333610314986
"514",0.318036393529297,"0.4",0.741282125142354
"515",0.327457244239003,"0.4",0.735122821941862
"516",0.337157158697073,"0.4",0.728855672807777
"517",0.347144403309382,"0.4",0.722480758715949
"518",0.357427489348673,"0.4",0.715998274216375
"519",0.368015180207985,"0.4",0.709408532090744
"520",0.378916498868944,"0.4",0.702711967956493
"521",0.390140735591273,"0.4",0.695909144797785
"522",0.40169745583009,"0.4",0.689000757402762
"523",0.413596508387719,"0.4",0.681987636685396
"524",0.425848033806986,"0.4",0.674870753869248
"525",0.438462473013132,"0.4",0.667651224509546
"526",0.45145057621172,"0.4",0.660330312329112
"527",0.464823412050111,"0.4",0.652909432842879
"528",0.478592377050328,"0.4",0.645390156745087
"529",0.492769205321333,"0.4",0.637774213032636
"530",0.507365978559,"0.4",0.630063491837655
"531",0.522395136342314,"0.4",0.622260046941985
"532",0.537869486734556,"0.4",0.61436609794617
"533",0.553802217198517,"0.4",0.606384032065482
"534",0.570206905835041,"0.4",0.598316405525731
"535",0.587097532954482,"0.4",0.59016594453196
"536",0.60448849299092,"0.4",0.581935545783679
"537",0.622394606769304,"0.4",0.573628276511112
"538",0.640831134135973,"0.4",0.565247374007892
"539",0.659813786963315,"0.4",0.55679624463693
"540",0.679358742539647,"0.4",0.548278462287611
"541",0.699482657355735,"0.4",0.539697766264252
"542",0.720202681299692,"0.4",0.531058058587684
"543",0.741536472272356,"0.4",0.522363400694073
"544",0.763502211235612,"0.4",0.513618009517572
"545",0.786118617706459,"0.4",0.504826252946088
"546",0.809404965710059,"0.4",0.495992644642436
"547",0.833381100205329,"0.4",0.487121838226319
"548",0.858067453997105,"0.4",0.478218620815961
"549",0.883485065149268,"0.4",0.469287905931853
"550",0.909655594913684,"0.4",0.460334725768792
"551",0.93660134619023,"0.4",0.451364222846385
"552",0.96434528253365,"0.4",0.442381641052187
"553",0.992911047723418,"0.4",0.433392316095854
"554",1.02232298591331,"0.4",0.424401665396886
"555",1.05260616237784,"0.4",0.41541517743281
"556",1.08378638487324,"0.4",0.406438400578906
"557",1.1158902256312,"0.4",0.397476931474789
"558",1.14894504400413,"0.4",0.388536402957297
"559",1.18297900978114,"0.4",0.379622471603114
"560",1.21802112719478,"0.4",0.37074080492842
"561",1.25410125963884,"0.4",0.361897068296431
"562",1.29125015511839,"0.4",0.353096911587087
"563",1.32949947245362,"0.4",0.344345955686184
"564",1.36888180825999,"0.4",0.335649778853947
"565",1.40943072472751,"0.4",0.327013903035412
"566",1.4511807782229,"0.4",0.318443780176854
"567",1.49416754873907,"0.4",0.30994477861401
"568",1.53842767021683,"0.4",0.301522169598796
"569",1.58399886176494,"0.4",0.293181114031743
"570",1.6309199598048,"0.4",0.284926649467303
"571",1.67923095116745,"0.4",0.276763677458637
"572",1.72897300717088,"0.4",0.268696951307371
"573",1.78018851870689,"0.4",0.260731064282142
"574",1.8329211323671,"0.4",0.252870438367587
"575",1.88721578763933,"0.4",0.245119313602655
"576",1.94311875520556,"0.4",0.237481738063943
"577",2.00067767637455,"0.4",0.229961558545988
"578",2.05994160368238,"0.4",0.222562411986297
"579",2.12096104269579,"0.4",0.21528771767828
"580",2.18378799505367,"0.4",0.208140670310297
"581",2.24847600278368,"0.4",0.201124233863699
"582",2.31508019393148,"0.4",0.194241136397183
"583",2.38365732954164,"0.4",0.187493865738941
"584",2.45426585203024,"0.4",0.180884666102122
